age,income,credit_score,years_employed,debt_to_income,num_credit_cards,education,marital_status,credit_limit,loan_default
59,63737.0,835,21.5,0.222,4,1,0,23703,0
74,,810,31.9,0.564,1,2,0,19553,0
24,41453.0,743,13.5,0.085,8,1,2,16348,0
53,20000.0,659,3.0,0.058,1,1,1,12042,0
35,24664.0,653,4.1,0.19,7,2,1,11225,0
38,71213.0,742,2.2,0.398,1,2,0,14913,0
36,20000.0,603,17.7,0.371,0,2,0,13179,0
32,20000.0,424,19.7,0.175,1,1,1,13519,0
46,30282.0,709,4.3,0.323,5,2,2,8634,0
33,32422.0,514,8.5,0.087,2,0,0,12790,0
49,40475.0,535,1.4,0.409,3,1,2,7293,0
44,65044.0,650,4.6,0.142,4,0,0,14297,0
41,60481.0,639,8.0,0.229,5,0,0,14144,0
31,44668.0,481,3.9,0.228,3,0,0,11389,0
36,94507.0,670,3.5,0.253,2,1,0,18660,0
56,20000.0,766,0.0,0.089,2,2,2,11019,0
53,54375.0,515,13.0,0.579,2,1,1,10037,0
30,59948.0,803,17.6,0.109,4,0,0,21070,0
46,20000.0,463,27.9,0.422,2,2,0,12452,0
56,20000.0,850,10.2,0.3,5,1,1,9388,0
20,20000.0,601,6.4,0.163,4,2,0,8999,0
53,21392.0,667,2.5,0.06,2,0,0,10748,0
35,66352.0,423,40.0,0.162,0,1,0,26594,0
54,,643,7.1,0.063,6,2,0,11572,0
34,20000.0,677,9.1,0.143,8,3,2,11779,0
18,22263.0,640,9.2,0.107,3,2,1,12665,0
21,88868.0,582,14.9,0.055,2,1,1,25213,0
46,36696.0,536,0.1,0.129,2,2,1,13035,0
49,31464.0,786,2.0,0.438,2,2,2,8243,0
31,,654,8.8,0.116,1,2,0,13426,0
55,102094.0,835,18.0,0.136,0,2,1,31082,0
20,20000.0,587,9.3,0.06,4,3,0,13865,0
44,104027.0,598,4.3,0.272,3,0,1,20504,0
27,42976.0,748,3.6,0.17,2,1,0,13342,0
35,31942.0,455,10.7,0.209,7,0,0,9711,0
46,268531.0,504,10.8,0.217,7,2,1,45420,0
32,20000.0,782,7.5,0.167,0,2,0,14127,0
39,27366.0,509,2.8,0.409,4,1,2,6710,0
60,20000.0,432,20.7,0.134,2,1,0,12689,0
36,77806.0,850,6.4,0.352,2,2,1,18851,0
58,140274.0,483,12.5,0.096,5,2,1,28466,0
28,138128.0,672,1.9,0.285,1,0,0,24452,0
53,96680.0,658,3.4,0.038,2,3,2,24701,0
67,31005.0,313,16.6,0.143,3,0,0,11728,0
18,27114.0,618,0.4,0.258,2,3,2,9187,0
33,20000.0,704,5.7,0.17,3,1,0,9679,0
54,185109.0,693,5.3,0.532,3,1,1,30786,0
42,52848.0,758,11.1,0.238,3,1,0,17595,0
51,24500.0,604,2.6,0.201,4,2,1,9353,0
36,105077.0,736,2.0,0.236,0,0,1,19782,0
46,20000.0,567,20.8,0.224,1,1,1,14580,0
43,50277.0,481,,0.143,5,3,0,14297,0
63,31631.0,494,0.9,0.15,5,3,1,9551,0
49,60533.0,475,1.7,0.3,3,1,1,11135,0
50,34515.0,771,40.0,0.247,5,2,0,25397,0
39,20000.0,468,1.7,0.072,3,1,1,7482,0
38,38579.0,683,7.5,0.243,3,2,1,13488,0
39,84044.0,618,4.4,0.141,3,1,1,20338,0
51,35477.0,638,17.3,0.221,6,1,0,15520,0
39,67514.0,814,,0.183,3,2,1,21586,0
49,20000.0,597,7.3,0.055,6,1,1,12058,0
76,35561.0,723,0.1,0.28,1,1,1,11040,0
58,22035.0,655,16.9,0.393,6,3,1,10107,0
40,66012.0,632,4.7,0.434,2,2,2,12853,0
63,37242.0,850,21.5,0.093,3,1,2,22186,0
39,63074.0,477,5.5,0.146,3,1,1,15834,0
18,86696.0,805,9.5,0.109,0,2,1,25777,0
30,63152.0,729,0.6,0.125,4,2,1,15723,0
18,45184.0,592,10.9,0.188,2,3,1,15636,0
40,20000.0,846,3.3,0.183,2,2,1,10438,0
45,36235.0,428,3.5,0.406,3,2,1,5547,0
70,23707.0,587,1.0,0.112,2,2,2,11510,0
50,27577.0,505,1.3,0.371,4,0,0,4104,0
42,26913.0,699,1.6,0.259,3,3,0,9898,0
57,20000.0,516,3.2,0.409,3,0,0,3632,0
18,20000.0,702,17.8,0.216,6,2,1,14865,0
49,21279.0,628,3.7,0.147,7,2,1,9196,0
57,42392.0,592,10.3,0.024,4,1,1,15190,0
23,20000.0,697,0.7,0.106,3,0,1,9006,0
62,36774.0,618,7.2,0.1,3,2,2,16604,0
50,166078.0,519,5.3,0.133,5,0,1,30319,0
39,82326.0,850,30.5,0.199,3,0,1,28472,0
54,135244.0,592,15.0,0.315,0,2,0,30224,0
79,49657.0,384,4.9,0.332,2,3,1,11490,0
48,92412.0,549,11.9,0.212,1,0,0,19713,0
49,20350.0,498,1.7,0.07,1,2,2,9761,0
38,21688.0,749,6.6,0.227,3,1,1,8656,0
32,20000.0,689,0.6,0.197,4,2,0,10447,0
57,93800.0,698,3.4,0.217,2,3,0,21119,0
32,124525.0,606,2.0,0.404,2,1,0,21351,0
46,23329.0,616,10.2,0.069,5,3,0,15752,0
38,29639.0,605,5.4,0.184,2,3,1,12764,0
52,20000.0,640,11.1,0.064,5,2,2,12820,0
50,49322.0,750,5.8,0.137,6,2,1,15576,0
61,89317.0,690,0.7,0.067,1,3,0,21349,0
37,20000.0,710,10.6,0.237,4,2,1,12416,0
41,50390.0,710,14.3,0.355,1,1,1,13539,0
30,29105.0,756,18.7,0.241,2,2,2,15402,0
38,39764.0,685,6.8,0.057,1,1,0,15275,0
51,52428.0,693,11.2,0.163,5,3,1,18311,0
56,31239.0,793,11.2,0.131,2,1,1,15606,0
31,33427.0,570,1.4,0.031,3,2,1,13663,0
58,30604.0,547,1.4,0.453,5,2,1,4492,0
65,78925.0,508,0.6,0.439,4,1,1,12900,0
51,50767.0,672,3.1,0.094,4,2,0,15620,0
73,43324.0,428,5.1,0.292,1,3,0,9920,0
33,20000.0,705,40.0,0.198,4,0,1,19093,0
26,26826.0,637,4.5,0.184,3,0,1,10497,0
18,74528.0,786,10.4,0.577,2,2,0,16717,0
67,,569,9.5,0.271,5,2,1,12154,0
55,61551.0,626,1.8,0.108,3,1,0,16371,0
44,149225.0,785,0.5,0.175,2,2,0,29826,0
49,83357.0,816,6.3,0.163,3,2,2,22333,0
28,,568,9.6,0.277,3,1,1,10797,0
80,24130.0,672,40.0,0.14,4,2,1,25085,0
47,20000.0,685,3.6,0.31,2,2,1,8407,0
47,31739.0,695,18.1,0.231,5,1,0,16611,0
56,27978.0,618,3.8,0.022,7,3,1,13785,0
52,49627.0,804,9.4,0.079,5,1,1,17910,0
48,32108.0,423,7.3,0.111,3,2,1,8777,0
33,28105.0,599,0.4,0.177,4,1,1,9287,0
52,20000.0,704,0.7,0.102,6,0,1,9562,0
73,20000.0,705,0.2,0.088,2,0,1,10286,0
65,53174.0,812,3.7,0.313,3,1,1,14579,0
69,143304.0,794,11.0,0.338,2,2,1,27999,0
37,33590.0,616,1.5,0.185,3,1,0,8363,0
30,47205.0,806,7.4,0.171,1,2,2,17217,0
43,77807.0,564,2.7,0.172,3,3,0,19679,0
46,20000.0,762,12.8,0.442,4,0,0,7174,0
61,48701.0,850,12.8,0.092,1,3,0,22146,0
20,20083.0,796,11.9,0.528,0,1,0,8285,0
68,72538.0,663,6.0,0.132,4,1,1,20388,0
43,40992.0,610,2.7,0.159,3,2,2,13139,0
39,46109.0,467,13.3,0.159,2,3,0,16280,0
30,20000.0,687,1.6,0.094,5,1,1,9596,0
20,63935.0,516,2.7,0.048,2,2,0,17755,0
57,192484.0,555,1.6,0.147,3,0,1,35085,0
46,20000.0,507,9.0,0.203,4,2,1,7828,0
26,27672.0,595,9.3,0.388,1,2,1,11440,0
26,43708.0,647,8.5,0.162,2,2,0,16417,0
40,68127.0,683,4.3,0.195,0,3,0,18760,0
70,23211.0,578,0.8,0.169,5,3,2,8529,0
41,20000.0,778,19.4,0.329,2,1,0,14221,0
22,107727.0,625,5.7,0.167,5,1,0,21983,0
41,66730.0,555,4.2,0.272,3,2,1,13284,0
41,20000.0,677,7.1,0.136,2,2,1,12198,0
18,22336.0,850,1.7,0.208,2,1,1,9481,0
44,127331.0,690,1.1,0.371,2,1,1,23180,0
42,115640.0,606,4.2,0.169,5,2,1,24951,0
55,76950.0,467,2.1,0.048,2,1,1,16933,0
73,31543.0,624,2.2,0.238,4,1,0,9390,0
62,38808.0,678,17.8,0.162,2,0,0,15846,0
41,32704.0,603,,0.175,3,2,0,14828,0
28,,450,5.3,0.231,4,1,0,17626,0
80,20000.0,548,9.4,0.363,1,2,0,10014,0
46,20000.0,825,24.2,0.113,3,1,1,17317,0
45,81489.0,822,1.0,0.197,2,2,2,20742,0
45,35049.0,544,14.3,0.259,4,1,1,11687,0
48,109401.0,731,7.0,0.31,4,0,0,21272,0
43,21222.0,509,1.3,0.116,3,2,1,8817,0
36,34758.0,819,2.8,0.184,4,1,1,12094,0
37,20000.0,679,5.3,0.084,1,2,1,13211,0
45,36530.0,764,9.4,0.184,2,3,2,16717,0
37,20000.0,444,2.2,0.249,5,1,1,4761,0
34,24585.0,731,6.1,0.093,2,0,1,12672,0
47,20000.0,649,9.2,0.29,2,1,1,11780,0
41,63268.0,752,4.8,0.292,2,1,1,15400,1
68,64426.0,760,15.9,0.214,3,2,0,21405,0
18,20000.0,658,16.3,0.04,2,0,0,15644,0
61,105568.0,578,5.1,0.253,0,1,0,23163,0
64,267783.0,744,28.9,0.059,5,0,1,56731,0
18,37677.0,643,0.6,0.253,3,2,0,9977,0
40,21744.0,545,0.0,0.22,4,2,0,6499,0
39,347828.0,540,3.8,0.216,0,1,0,57813,0
24,20000.0,473,7.4,0.049,2,2,1,12817,0
33,36904.0,589,7.9,0.211,2,2,1,12438,0
28,41928.0,782,5.2,0.279,2,1,1,14105,0
71,106523.0,671,1.1,0.103,3,2,1,22833,0
59,48426.0,586,1.5,0.328,4,3,2,8668,0
64,24370.0,747,15.3,0.086,3,2,0,16190,0
56,20000.0,550,16.2,0.234,4,0,1,12526,0
28,27627.0,661,9.0,0.407,0,1,1,9545,0
37,20000.0,628,8.7,0.182,2,2,0,9112,0
52,37732.0,743,7.3,0.051,2,0,0,15700,0
27,23124.0,461,1.8,0.319,2,2,0,4357,0
56,20000.0,548,4.5,0.22,2,2,1,10149,0
41,99123.0,453,9.5,0.46,3,3,0,18061,0
39,24388.0,619,6.2,0.115,6,1,0,9614,0
56,20000.0,795,0.2,0.274,6,2,1,8020,0
52,31742.0,589,24.6,0.312,1,0,1,14852,0
40,38357.0,589,14.9,0.066,2,0,0,17126,0
62,20000.0,755,2.4,0.133,4,0,2,9898,0
29,47350.0,778,7.7,0.093,6,0,0,16724,0
54,20000.0,639,20.5,0.372,4,1,0,8600,0
54,142746.0,732,0.8,0.224,4,1,0,27030,0
40,55225.0,521,5.6,0.286,5,2,0,12944,0
50,26373.0,815,4.9,0.334,2,0,0,9982,0
26,20008.0,850,4.2,0.022,5,1,1,12791,0
59,33390.0,713,,0.475,3,2,2,10922,0
42,59292.0,400,3.8,0.116,3,2,1,13840,0
37,35582.0,583,0.5,0.343,2,0,0,8218,0
61,30524.0,724,0.5,0.402,1,2,2,6667,0
34,38052.0,599,0.3,0.048,4,2,0,13442,0
24,22402.0,803,4.2,0.353,4,0,1,6349,0
22,27596.0,721,10.1,0.162,5,1,0,13633,0
54,20000.0,565,1.8,0.252,2,2,0,6441,0
26,79141.0,654,8.3,0.21,4,2,1,18541,0
71,46122.0,543,9.3,0.052,3,2,1,18246,0
18,20000.0,628,2.4,0.336,2,1,1,5501,0
70,165875.0,583,7.3,0.419,3,2,2,29976,0
48,38934.0,791,9.2,0.21,3,2,0,17233,0
44,,850,5.0,0.029,1,2,1,15904,0
37,72070.0,478,3.3,0.184,5,0,0,12624,0
51,49933.0,419,7.7,0.336,3,1,1,10247,0
44,49795.0,621,30.5,0.396,2,1,0,19004,0
62,25833.0,468,4.5,0.177,5,3,2,9917,0
47,52073.0,656,4.0,0.093,0,1,1,15013,0
47,29454.0,740,5.0,0.299,1,1,1,7907,0
40,56656.0,829,0.6,0.346,1,1,2,13284,0
44,20000.0,674,6.4,0.435,1,3,1,7423,0
50,25665.0,627,3.2,0.318,3,2,2,9278,0
19,144022.0,413,1.0,0.197,3,1,1,23789,0
25,20000.0,653,5.0,0.089,7,3,0,10560,0
56,22403.0,659,0.0,0.064,3,3,1,12184,0
48,25378.0,727,4.1,0.283,3,1,2,8959,0
42,20000.0,565,0.9,0.173,5,1,0,7207,0
45,20000.0,598,0.2,0.391,2,3,1,5459,0
50,30198.0,473,,0.314,0,2,0,11260,1
37,40485.0,375,19.8,0.122,2,1,1,18943,0
33,34822.0,517,1.9,0.434,3,0,0,5711,0
48,32341.0,462,6.2,0.334,2,1,0,8361,0
30,37588.0,690,2.6,0.274,5,2,1,9596,0
51,82312.0,588,5.4,0.292,5,0,0,15491,0
19,31183.0,585,4.6,0.459,0,0,0,6690,0
60,22942.0,532,2.5,0.242,2,0,1,7763,0
52,29001.0,300,9.6,0.197,4,1,2,8293,0
49,57727.0,831,1.1,0.217,2,0,0,13605,0
60,112378.0,530,0.4,0.354,3,3,0,19280,0
70,21971.0,601,11.7,0.213,0,0,0,11084,0
60,39307.0,475,8.8,0.22,5,2,0,10557,0
18,47605.0,767,5.5,0.071,4,0,1,14604,0
26,20000.0,667,5.0,0.045,1,2,2,12919,0
36,36914.0,551,5.5,0.143,5,1,1,11070,0
45,20000.0,603,4.6,0.137,3,1,0,11420,0
53,20000.0,850,4.0,0.342,3,3,1,9349,0
34,48698.0,641,5.5,0.11,4,0,0,13396,0
48,26713.0,628,6.0,0.173,3,2,0,13395,0
34,42694.0,537,9.4,0.336,4,2,1,9534,0
36,35799.0,423,9.9,0.222,3,2,0,10100,0
24,20000.0,631,3.8,0.128,4,3,0,12614,0
31,35024.0,689,4.3,0.031,2,0,0,14088,0
25,20000.0,782,3.7,0.223,4,3,2,10912,0
30,110501.0,380,6.2,0.317,4,2,0,20054,0
61,20000.0,515,4.8,0.357,3,0,1,5409,0
31,31051.0,580,17.6,0.441,4,1,0,10019,0
80,20000.0,650,,0.319,2,2,0,8557,0
52,57316.0,633,18.3,0.389,4,0,1,16016,0
48,,635,9.9,0.089,0,2,2,16121,0
32,23982.0,699,28.3,0.502,4,0,0,11918,0
56,71866.0,542,8.1,0.34,4,2,1,16078,0
36,37181.0,762,26.5,0.334,4,2,0,19228,0
47,54903.0,702,1.4,0.249,3,0,0,11761,0
80,20000.0,612,0.4,0.134,3,0,0,8879,0
44,20000.0,842,6.9,0.102,5,3,1,15563,0
62,39568.0,837,32.8,0.107,1,0,2,22422,0
34,28139.0,762,4.3,0.25,2,1,0,9331,0
44,59943.0,300,1.9,0.256,6,2,1,11727,0
72,34067.0,839,5.9,0.404,10,1,2,9555,0
36,42790.0,745,8.4,0.31,3,1,0,11189,0
72,20000.0,850,3.0,0.4,4,2,0,7774,0
56,,798,10.0,0.156,4,1,0,34143,0
37,31844.0,839,29.5,0.253,2,0,0,19733,0
54,63454.0,755,18.2,0.514,3,2,1,17481,0
60,20000.0,812,2.8,0.079,3,3,1,13579,0
54,46463.0,850,3.2,0.131,1,2,1,18490,0
21,20000.0,676,3.7,0.482,3,2,0,4745,0
34,52138.0,461,4.0,0.309,5,1,0,12015,0
41,27316.0,613,0.8,0.445,2,3,1,3932,0
44,37174.0,697,11.5,0.147,1,2,2,16017,0
54,63474.0,659,3.6,0.077,4,2,1,17879,0
48,20000.0,500,17.0,0.164,3,3,0,14251,0
25,21003.0,454,20.9,0.461,3,2,0,9171,0
51,,561,0.2,0.477,0,3,2,9369,0
54,194576.0,747,35.7,0.168,2,3,0,49300,0
53,32518.0,840,9.9,0.408,0,2,0,11774,0
61,58274.0,760,5.9,0.382,1,3,1,15936,0
58,33337.0,777,3.9,0.266,2,1,0,12552,0
52,171750.0,640,5.8,0.137,3,2,0,34193,0
44,20000.0,441,3.1,0.261,7,0,0,4406,0
20,39171.0,595,7.8,0.03,1,3,2,15885,0
51,20000.0,619,0.8,0.169,3,1,0,6955,0
48,20000.0,590,7.8,0.221,5,3,2,10979,0
49,46072.0,657,2.6,0.082,1,0,0,14064,0
26,40603.0,703,0.1,0.155,3,2,1,13308,0
29,28915.0,752,6.4,0.121,3,0,2,12651,0
61,33358.0,617,6.9,0.106,1,2,1,13811,0
44,433063.0,422,4.4,0.438,0,1,1,66886,0
55,29539.0,592,0.6,0.421,3,3,0,7069,0
45,54617.0,655,17.9,0.178,1,2,0,20933,0
45,,797,7.6,0.221,2,2,1,10774,0
59,45990.0,582,1.0,0.271,5,0,2,7919,0
37,30014.0,712,5.7,0.182,3,0,1,11003,0
46,26149.0,685,5.5,0.161,2,3,0,13585,0
38,155612.0,655,0.5,0.195,6,1,0,27963,0
38,93130.0,762,7.5,0.032,2,3,2,26560,0
40,40514.0,571,13.2,0.193,2,0,0,14942,0
48,20000.0,581,11.1,0.269,4,1,0,10260,0
38,27206.0,649,1.8,0.108,2,3,0,13309,0
64,315660.0,573,15.9,0.152,6,2,0,58489,0
32,30196.0,711,3.4,0.233,5,0,0,9834,0
42,87779.0,564,23.4,0.426,4,1,1,20276,0
38,115100.0,677,0.6,0.192,2,3,1,26223,0
67,43268.0,638,5.3,0.214,4,0,1,10070,0
48,20000.0,676,7.3,0.103,1,0,1,10385,0
60,20000.0,595,2.3,0.212,4,2,1,7295,0
23,62776.0,609,11.8,0.26,3,0,0,15816,0
49,20000.0,662,7.9,0.203,4,1,1,9095,0
58,41811.0,674,0.1,0.047,6,2,2,12678,0
46,20000.0,649,7.5,0.224,6,3,0,10183,0
61,29372.0,850,5.4,0.119,4,3,2,15041,0
37,37308.0,531,1.7,0.014,2,2,2,13709,0
66,45021.0,642,40.0,0.109,1,2,0,29042,0
79,20000.0,461,18.2,0.335,3,2,2,13512,0
40,94611.0,695,2.8,0.121,1,0,1,21732,0
38,22527.0,516,6.2,0.278,2,3,1,11162,0
67,20000.0,617,3.0,0.211,2,0,0,7901,0
69,33282.0,605,12.0,0.191,1,0,1,13823,0
37,37328.0,684,21.3,0.132,2,2,1,18178,0
39,41294.0,584,3.6,0.412,2,1,0,8142,1
41,107980.0,579,13.1,0.456,2,1,1,21154,0
25,30057.0,822,5.5,0.244,5,1,1,9854,0
31,33001.0,684,4.0,0.246,2,1,0,10429,0
30,20000.0,583,22.3,0.088,4,2,2,16795,0
33,70013.0,620,5.7,0.209,2,2,2,18359,0
44,42085.0,847,5.0,0.21,1,0,1,13888,0
49,25951.0,622,8.9,0.106,1,0,0,12650,0
68,20000.0,567,2.4,0.469,2,2,2,4323,0
30,115327.0,568,3.1,0.254,5,2,1,19853,0
60,20000.0,584,21.5,0.286,3,2,0,14942,0
42,22629.0,579,9.1,0.217,3,3,1,11905,0
44,48372.0,496,14.0,0.292,4,0,0,12619,0
55,20000.0,515,2.5,0.165,3,2,0,8555,0
28,20000.0,550,6.3,0.308,0,2,0,9910,0
51,20000.0,721,28.4,0.129,2,3,0,20680,0
47,64654.0,604,3.1,0.353,3,0,2,12895,0
52,23479.0,625,1.4,0.167,1,1,0,9178,0
49,377685.0,802,5.7,0.287,2,1,1,62268,0
80,20000.0,805,3.9,0.225,3,2,2,10992,0
35,20000.0,616,1.4,0.105,4,1,1,7039,0
37,23102.0,574,17.6,0.434,4,3,1,10902,0
36,44113.0,546,37.4,0.196,3,3,2,25703,0
37,24930.0,733,6.7,0.241,1,0,1,11766,0
35,59270.0,625,11.9,0.335,3,2,1,15085,0
63,20000.0,604,15.7,0.363,0,0,0,10966,0
66,20000.0,552,9.7,0.384,3,3,1,8434,0
36,20000.0,558,0.4,0.147,2,0,1,8008,0
33,20000.0,688,1.4,0.142,4,3,1,10046,0
52,23994.0,492,0.6,0.196,4,1,1,8974,0
37,28544.0,769,0.1,0.392,3,1,2,9464,0
54,21913.0,586,2.9,0.489,1,2,2,7215,0
48,98196.0,632,4.0,0.299,5,1,0,20729,0
22,96996.0,490,2.2,0.037,2,1,1,20815,0
68,27782.0,649,0.5,0.474,2,2,2,5729,0
72,20000.0,611,6.0,0.28,2,2,1,7719,0
36,23078.0,644,2.6,0.171,2,3,1,11829,0
39,22475.0,827,12.7,0.211,1,1,0,13494,0
49,21467.0,671,0.1,0.243,3,2,0,6949,0
50,,555,14.8,0.454,1,2,0,9270,0
55,21531.0,565,24.8,0.374,7,2,0,12626,0
75,26656.0,721,10.1,0.045,5,0,2,14787,0
42,21842.0,806,10.6,0.226,1,1,0,12450,0
33,42901.0,684,21.7,0.101,1,0,0,19014,0
24,48450.0,733,1.9,0.4,4,2,1,11498,0
34,20000.0,723,40.0,0.351,2,3,1,22955,0
45,100393.0,820,11.9,0.131,2,2,0,25496,0
72,20000.0,416,10.4,0.25,3,2,2,8099,0
37,20000.0,730,3.6,0.433,1,1,1,6688,0
48,49248.0,768,6.3,0.334,9,0,2,11994,0
45,20000.0,489,8.5,0.196,4,0,1,9286,0
63,46959.0,544,7.7,0.178,2,2,1,13943,0
80,20000.0,548,9.8,0.243,4,0,0,8677,0
37,110632.0,563,0.7,0.469,4,0,0,16714,0
38,62183.0,592,3.5,0.146,7,1,0,16984,0
61,20000.0,679,4.6,0.34,1,0,1,6906,0
55,20000.0,754,2.4,0.068,2,1,0,11767,0
73,138387.0,780,1.5,0.29,7,3,2,26639,0
54,20133.0,549,1.2,0.054,3,0,1,9414,0
40,20000.0,549,3.7,0.297,3,2,0,6933,0
54,,808,5.4,0.34,6,3,0,9223,0
62,27430.0,728,0.5,0.137,0,1,1,11659,0
57,30267.0,660,23.4,0.415,7,3,1,16254,0
53,64369.0,707,11.6,0.349,4,1,1,16909,0
61,20000.0,646,10.5,0.204,3,3,1,13606,0
63,20000.0,713,1.5,0.341,2,3,0,9093,0
66,52092.0,610,7.4,0.023,1,3,1,19843,0
55,81258.0,682,,0.454,5,0,1,14794,0
42,20000.0,469,32.4,0.059,4,3,1,23168,0
47,86268.0,567,,0.115,7,3,0,24345,0
63,37423.0,569,6.9,0.018,1,2,1,15676,0
33,86981.0,605,15.2,0.25,3,0,2,19728,0
51,34332.0,539,1.3,0.069,4,0,0,10292,0
39,20000.0,586,0.1,0.307,3,1,1,4513,0
45,32158.0,468,9.4,0.228,5,2,0,10274,0
64,84805.0,716,0.8,0.055,1,0,0,20824,0
48,20000.0,640,1.0,0.233,3,3,1,8891,0
46,26626.0,445,10.9,0.144,2,2,2,13609,0
25,31543.0,550,2.5,0.318,2,1,0,7512,0
56,20000.0,690,7.9,0.094,4,2,2,13963,0
55,138286.0,585,20.0,0.172,8,2,1,32118,0
77,20000.0,566,3.0,0.157,2,1,0,11339,0
40,54426.0,641,,0.26,5,1,0,11305,0
48,33882.0,691,0.9,0.139,3,1,1,10289,0
49,99319.0,478,1.1,0.415,3,2,2,16517,0
69,50254.0,716,0.5,0.335,3,2,0,10632,0
44,30093.0,554,0.7,0.269,2,1,1,6612,0
49,20000.0,648,4.5,0.464,3,1,0,6876,0
54,68753.0,646,3.1,0.034,4,1,0,19769,0
48,20000.0,587,9.8,0.325,6,2,1,8493,0
38,60883.0,527,16.3,0.358,0,2,0,16590,0
48,20000.0,616,12.3,0.149,5,2,0,12930,0
61,98896.0,845,6.1,0.257,1,1,0,24005,0
30,41317.0,487,0.9,0.275,6,1,0,7847,0
47,60797.0,850,9.9,0.078,4,1,1,20749,0
34,38777.0,619,3.6,0.32,0,2,1,10410,0
63,20000.0,654,0.7,0.376,4,1,1,5648,0
22,20000.0,520,14.8,0.188,6,0,0,9642,0
37,62188.0,557,3.3,0.088,2,0,0,15005,0
51,41495.0,590,2.0,0.074,1,0,1,12433,0
68,93414.0,525,16.4,0.138,0,3,0,25823,0
44,50142.0,625,18.6,0.408,9,1,0,16155,0
37,20000.0,601,3.3,0.27,9,2,0,7115,0
73,20000.0,850,3.5,0.242,2,3,0,12526,0
23,39432.0,510,6.9,0.291,2,0,1,9358,0
18,20000.0,662,10.6,0.365,2,1,0,10153,0
52,138518.0,680,0.5,0.262,4,2,1,26190,0
37,51710.0,522,7.2,0.61,4,2,1,7712,0
30,,732,24.4,0.231,5,3,2,29891,0
56,20000.0,602,2.4,0.403,3,2,0,5272,0
49,98287.0,351,19.2,0.456,2,2,0,20593,0
37,216468.0,729,24.0,0.284,3,3,0,46685,0
26,20000.0,516,2.5,0.179,1,2,1,9303,0
58,67314.0,524,11.2,0.15,1,3,0,20201,0
55,36348.0,733,2.2,0.198,2,0,0,11404,0
44,20000.0,608,10.7,0.211,1,2,0,12475,0
73,53869.0,760,12.8,0.343,1,2,1,17431,0
29,70748.0,795,2.3,0.15,5,0,0,17731,0
22,22451.0,573,10.1,0.133,5,2,1,12505,0
35,92294.0,745,13.4,0.07,2,0,0,26378,0
44,20000.0,559,3.6,0.432,4,2,1,4429,0
49,20000.0,850,,0.238,3,3,2,11633,0
41,40509.0,567,0.8,0.045,5,1,2,12895,0
50,37061.0,773,6.9,0.197,1,2,1,14791,0
26,20471.0,751,30.6,0.131,1,2,0,20701,0
67,69402.0,688,13.9,0.306,4,2,2,20779,0
44,55532.0,570,4.6,0.001,2,2,0,20172,0
62,72151.0,632,6.2,0.151,5,1,2,19769,0
50,32909.0,392,2.6,0.086,4,2,1,9451,0
52,58810.0,677,1.4,0.18,2,0,2,13260,0
54,25425.0,692,5.3,0.288,5,2,1,11223,0
52,187785.0,666,5.0,0.322,3,0,2,31891,0
55,20000.0,300,5.9,0.278,1,2,1,7405,0
65,195680.0,498,24.4,0.115,2,3,0,43522,0
48,37343.0,560,7.4,0.095,2,0,0,13559,0
56,20000.0,685,7.4,0.1,0,1,0,11426,0
44,108495.0,685,1.1,0.162,2,2,1,24559,0
67,40164.0,630,40.0,0.035,1,1,2,27768,0
35,71747.0,726,11.9,0.06,0,2,1,24701,0
72,96673.0,527,16.8,0.018,2,0,1,23296,0
44,47589.0,723,4.3,0.056,6,1,0,16210,0
24,22611.0,707,5.6,0.109,1,2,2,13022,0
47,79266.0,695,5.9,0.122,4,2,0,20769,0
35,36337.0,628,1.7,0.04,7,2,0,12681,0
58,62861.0,850,9.4,0.242,3,2,1,19692,0
35,20000.0,709,18.7,0.32,3,2,1,14401,0
38,51927.0,534,1.4,0.422,6,2,0,10071,0
18,21788.0,680,0.7,0.352,6,3,1,7631,0
38,136305.0,740,10.7,0.139,4,0,1,28222,0
18,59783.0,579,2.6,0.338,3,1,0,11719,0
21,43997.0,781,7.8,0.242,5,0,1,12523,0
56,53586.0,696,9.5,0.27,2,1,1,16174,0
57,20000.0,369,3.1,0.128,1,1,1,9021,0
51,133067.0,686,13.5,0.081,2,2,1,33718,0
30,178634.0,601,6.4,0.169,3,1,0,32331,0
44,49728.0,714,16.3,0.067,3,1,1,19981,0
45,129615.0,763,11.5,0.278,4,0,2,26063,0
28,23033.0,673,16.2,0.182,1,0,1,14813,0
68,20000.0,850,0.2,0.202,5,0,1,8812,0
58,37524.0,629,2.2,0.419,0,1,0,8021,0
42,51429.0,725,0.8,0.084,2,1,2,14276,0
45,26498.0,747,4.7,0.026,4,0,0,13138,0
48,55838.0,638,17.7,0.27,4,2,0,18895,0
18,46403.0,743,5.0,0.163,1,2,1,14804,0
41,20000.0,579,15.2,0.234,3,1,1,12059,0
35,54997.0,599,3.2,0.324,3,2,2,12724,0
30,,493,3.3,0.565,5,3,0,10775,0
41,41655.0,679,18.1,0.378,0,1,1,17853,0
72,91319.0,689,4.4,0.185,5,1,0,18927,0
55,20000.0,792,12.5,0.105,5,3,0,15170,0
36,52805.0,745,2.2,0.241,5,0,1,12680,0
54,20000.0,616,23.8,0.109,2,0,1,16368,0
66,20000.0,509,6.8,0.28,6,2,1,5812,0
